CAMPAÑA;GM;REGION;SUBREGION;LOCALIDAD;CódECR;FECHA DE SIEMBRA;Emergencia;COSECHA;TRAT;VARIEDAD;CAT;RENDIMIENTO;Sig;IM;IT;Alt;Vuelco;P1000
2024/25;IIIc;II;4;MARCOS JUÁREZ;25MJ3c2SF;3/12/2024;10/12/2024;16/4/2025;5;STINE 33EA52 STS;;3843;;83,2;80,7;;;
2024/25;IIIc;II;4;MARCOS JUÁREZ;25MJ3c2;3/12/2024;10/12/2024;16/4/2025;4;STINE 31EC21;;4862;a;99;95,3;;1;
2024/25;IIIc;II;4;MARCOS JUÁREZ;25MJ3c2SF;3/12/2024;10/12/2024;16/4/2025;2;DM 33R22;;4558;a;98,7;95,7;;;
2024/25;IIIc;II;4;MARCOS JUÁREZ;25MJ3c2SF;3/12/2024;10/12/2024;16/4/2025;8;BIO 3.22 STS;;4627;a;100,2;97,1;;;
2024/25;IIIc;II;4;MARCOS JUÁREZ;25MJ3c2SF;3/12/2024;10/12/2024;16/4/2025;3;NEO 35S23 SE;;4726;a;102,3;99,2;;;
2024/25;IIIc;II;4;MARCOS JUÁREZ;25MJ3c2SF;3/12/2024;10/12/2024;16/4/2025;9;LG 3602 STS;T;4764;a;103,1;100;;;
2024/25;IIIc;II;4;MARCOS JUÁREZ;25MJ3c2SF;3/12/2024;10/12/2024;16/4/2025;4;STINE 31EC21;;4830;a;104,6;101,4;;;
2024/25;IIIc;II;4;MARCOS JUÁREZ;25MJ3c2SF;3/12/2024;10/12/2024;16/4/2025;1;DM 33E22 SE;;4850;a;105;101,8;;;
2024/25;IIIc;II;4;MARCOS JUÁREZ;25MJ3c2;3/12/2024;10/12/2024;16/4/2025;5;STINE 33EA52 STS;;4210;;85,7;82,5;;1;
2024/25;IIIc;II;4;MARCOS JUÁREZ;25MJ3c2;3/12/2024;10/12/2024;16/4/2025;2;DM 33R22;;4556;;92,7;89,3;;1,1;
2024/25;IIIc;II;4;MARCOS JUÁREZ;25MJ3c3ST;3/12/2024;10/12/2024;30/4/2025;7;BRV3324SE;;3306;+;134,4;138,9;;;
2024/25;IIIc;II;4;Monte Buey;25MBY3c2;16/12/2024;23/12/2024;10/5/2025;1;DM 33E22 SE;;5113;+;110,6;101,7;;;
2024/25;IIIc;II;4;Monte Buey;25MBY3c1;26/10/2024;2/11/2024;4/4/2025;9;LG 3602 STS;T;4099;a;85,9;100;110;1,2;
2024/25;IIIc;II;4;Monte Buey;25MBY3c2;16/12/2024;23/12/2024;10/5/2025;4;STINE 31EC21;;4062;;87,8;80,8;;;
2024/25;IIIc;II;4;Monte Buey;25MBY3c2;16/12/2024;23/12/2024;10/5/2025;2;DM 33R22;;4311;;93,2;85,7;;;
2024/25;IIIc;II;4;Monte Buey;25MBY3c2;16/12/2024;23/12/2024;10/5/2025;7;BRV3324SE;;4541;;98,2;90,3;;;
2024/25;IIIc;II;4;Monte Buey;25MBY3c2;16/12/2024;23/12/2024;10/5/2025;8;BIO 3.22 STS;;4626;a;100;92;;;
2024/25;IIIc;II;4;Monte Buey;25MBY3c2;16/12/2024;23/12/2024;10/5/2025;3;NEO 35S23 SE;;4640;a;100,3;92,3;;;
2024/25;IIIc;II;4;Monte Buey;25MBY3c2;16/12/2024;23/12/2024;10/5/2025;5;STINE 33EA52 STS;;4648;a;100,5;92,5;;;
2024/25;IIIc;II;4;Monte Buey;25MBY3c2;16/12/2024;23/12/2024;10/5/2025;6;NS 3220 STS;;4655;a;100,6;92,6;;;
2024/25;IIIc;II;4;Monte Buey;25MBY3c1;26/10/2024;2/11/2024;4/4/2025;8;BIO 3.22 STS;;5460;+;114,5;133,2;102;1,2;
2024/25;IIIc;II;4;Monte Buey;25MBY3c1;26/10/2024;2/11/2024;4/4/2025;4;STINE 31EC21;;4257;a;89,2;103,9;90;1,2;
2024/25;IIIc;II;4;Monte Buey;25MBY3c1;26/10/2024;2/11/2024;4/4/2025;6;NS 3220 STS;;4536;a;95,1;110,7;96;1,1;
2024/25;IIIc;II;4;Monte Buey;25MBY3c1;26/10/2024;2/11/2024;4/4/2025;2;DM 33R22;;4543;a;95,2;110,8;97;1,3;
2024/25;IIIc;II;4;Monte Buey;25MBY3c1;26/10/2024;2/11/2024;4/4/2025;7;BRV3324SE;;4670;a;97,9;113,9;84;1,2;
2024/25;IIIc;II;4;Monte Buey;25MBY3c1;26/10/2024;2/11/2024;4/4/2025;5;STINE 33EA52 STS;;4793;a;100,5;116,9;82;1,1;
2024/25;IIIc;II;4;Monte Buey;25MBY3c1;26/10/2024;2/11/2024;4/4/2025;1;DM 33E22 SE;;5141;a;107,8;125,4;98;1,2;
2024/25;IIIc;II;4;Monte Buey;25MBY3c1;26/10/2024;2/11/2024;4/4/2025;3;NEO 35S23 SE;;5435;a;113,9;132,6;100;1,4;
2024/25;IIIc;II;4;Monte Buey;25MBY3c2;16/12/2024;23/12/2024;10/5/2025;9;LG 3602 STS;T;5028;a;108,7;100;;;
2024/25;IIIc;II;4;OLIVEROS;25OLI3c1;5/12/2024;12/12/2024;30/4/2025;5;STINE 33EA52 STS;;4795;a;103,1;113,4;71;;196
2024/25;IIIc;II;4;OLIVEROS;25OLI3c1;5/12/2024;12/12/2024;30/4/2025;6;NS 3220 STS;;3862;;83;91,3;68;;191,3333333
2024/25;IIIc;II;4;OLIVEROS;25OLI3c1;5/12/2024;12/12/2024;30/4/2025;9;LG 3602 STS;T;4229;;90,9;100;74;;173
2024/25;IIIc;II;4;OLIVEROS;25OLI3c1;5/12/2024;12/12/2024;30/4/2025;2;DM 33R22;;4313;;92,8;102;72;;169,6666667
2024/25;IIIc;II;4;OLIVEROS;25OLI3c1;5/12/2024;12/12/2024;30/4/2025;3;NEO 35S23 SE;;4756;;102,3;112,5;75;;162
2024/25;IIIc;II;4;OLIVEROS;25OLI3c1;5/12/2024;12/12/2024;30/4/2025;4;STINE 31EC21;;5058;a;108,8;119,6;66;;199,6666667
2024/25;IIIc;II;4;OLIVEROS;25OLI3c1;5/12/2024;12/12/2024;30/4/2025;8;BIO 3.22 STS;;5101;a;109,7;120,6;74;;189,3333333
2024/25;IIIc;II;4;OLIVEROS;25OLI3c1;5/12/2024;12/12/2024;30/4/2025;7;BRV3324SE;;5194;+;111,7;122,8;65;;181,6666667
2024/25;IIIc;II;4;OLIVEROS;25OLI3c1;5/12/2024;12/12/2024;30/4/2025;1;DM 33E22 SE;;4547;;97,8;107,5;65;;172,3333333
2024/25;IIIc;II;4;PERGAMINO;25PER3c2I;18/12/2024;28/12/2024;23/5/2025;8;BIO 3.22 STS;;2572;a;108,8;105,2;50;;170,6666667
2024/25;IIIc;II;4;PERGAMINO;25PER3c1I;8/11/2024;16/11/2024;22/4/2025;4;STINE 31EC21;;3445;a;100,2;94,8;69;;222
2024/25;IIIc;II;4;PERGAMINO;25PER3c2I;18/12/2024;28/12/2024;23/5/2025;5;STINE 33EA52 STS;;2074;;87,8;84,9;52;;175,6666667
2024/25;IIIc;II;4;PERGAMINO;25PER3c2I;18/12/2024;28/12/2024;23/5/2025;2;DM 33R22;;2124;a;89,9;86,9;58;;160,6666667
2024/25;IIIc;II;4;PERGAMINO;25PER3c2I;18/12/2024;28/12/2024;23/5/2025;6;NS 3220 STS;;2281;a;96,5;93,3;56;;175,6666667
2024/25;IIIc;II;4;PERGAMINO;25PER3c2I;18/12/2024;28/12/2024;23/5/2025;1;DM 33E22 SE;;2325;a;98,4;95,1;45;;164,6666667
2024/25;IIIc;II;4;PERGAMINO;25PER3c2I;18/12/2024;28/12/2024;23/5/2025;7;BRV3324SE;;2349;a;99,4;96,1;49;;164,3333333
2024/25;IIIc;II;4;PERGAMINO;25PER3c2I;18/12/2024;28/12/2024;23/5/2025;3;NEO 35S23 SE;;2420;a;102,4;99;52;;154
2024/25;IIIc;II;4;PERGAMINO;25PER3c2I;18/12/2024;28/12/2024;23/5/2025;9;LG 3602 STS;T;2445;a;103,4;100;53;;168
2024/25;IIIc;II;4;PERGAMINO;25PER3c1I;8/11/2024;16/11/2024;22/4/2025;8;BIO 3.22 STS;;3905;+;113,6;107,4;77;;199,3333333
2024/25;IIIc;II;4;PERGAMINO;25PER3c1I;8/11/2024;16/11/2024;22/4/2025;6;NS 3220 STS;;2779;;80,8;76,4;66;;208,3333333
2024/25;IIIc;II;4;PERGAMINO;25PER3c1I;8/11/2024;16/11/2024;22/4/2025;1;DM 33E22 SE;;3454;a;100,5;95;70;;187,6666667
2024/25;IIIc;II;4;PERGAMINO;25PER3c1I;8/11/2024;16/11/2024;22/4/2025;5;STINE 33EA52 STS;;3586;a;104,3;98,6;68;;202
2024/25;IIIc;II;4;PERGAMINO;25PER3c1I;8/11/2024;16/11/2024;22/4/2025;9;LG 3602 STS;T;3635;a;105,7;100;77;;198,6666667
2024/25;IIIc;II;4;PERGAMINO;25PER3c1I;8/11/2024;16/11/2024;22/4/2025;7;BRV3324SE;;3641;a;105,9;100,1;67;;203,6666667
2024/25;IIIc;II;4;PERGAMINO;25PER3c1I;8/11/2024;16/11/2024;22/4/2025;3;NEO 35S23 SE;;3766;a;109,5;103,6;76;;176
2024/25;IIIc;II;4;PERGAMINO;25PER3c2I;18/12/2024;28/12/2024;23/5/2025;4;STINE 31EC21;;2678;+;113,3;109,5;47;;178
2024/25;IIIc;II;4;PERGAMINO;25PER3c1I;8/11/2024;16/11/2024;22/4/2025;2;DM 33R22;;2732;;79,5;75,1;75;;192,6666667
2024/25;IIIc;II;4;ROJAS;25ROJ3c1G;26/11/2024;;4/4/2025;4;STINE 31EC21;;4796;a;106,6;111,6;89;;
2024/25;IIIc;II;4;ROJAS;25ROJ3c1G;26/11/2024;;4/4/2025;3;NEO 35S23 SE;;4059;;90,3;94,5;87;;
2024/25;IIIc;II;4;ROJAS;25ROJ3c1G;26/11/2024;;4/4/2025;2;DM 33R22;;4295;;95,5;100;87;;
2024/25;IIIc;II;4;ROJAS;25ROJ3c1G;26/11/2024;;4/4/2025;9;LG 3602 STS;T;4297;;95,5;100;98;;
2024/25;IIIc;II;4;ROJAS;25ROJ3c1G;26/11/2024;;4/4/2025;6;NS 3220 STS;;4297;;95,5;100;77;;
2024/25;IIIc;II;4;ROJAS;25ROJ3c1G;26/11/2024;;4/4/2025;7;BRV3324SE;;4468;a;99,3;104;74;;
2024/25;IIIc;II;4;ROJAS;25ROJ3c1G;26/11/2024;;4/4/2025;8;BIO 3.22 STS;;4746;a;105,5;110,5;94;;
2024/25;IIIc;II;4;ROJAS;25ROJ3c1G;26/11/2024;;4/4/2025;1;DM 33E22 SE;;4871;+;108,3;113,4;77;;
2024/25;IIIc;II;4;ROJAS;25ROJ3c1G;26/11/2024;;4/4/2025;5;STINE 33EA52 STS;;4653;a;103,5;108,3;86;;
2024/25;IIIc;II;4;VENADO TUERTO;25VT3c1;6/11/2024;;6/4/2025;3;NEO 35S23 SE;;5791;+;110,6;118,1;;;
2024/25;IIIc;II;4;VENADO TUERTO;25VT3c1;6/11/2024;;6/4/2025;6;NS 3220 STS;;4637;;88,6;94,6;;;
2024/25;IIIc;II;4;VENADO TUERTO;25VT3c1;6/11/2024;;6/4/2025;9;LG 3602 STS;T;4901;a;93,6;100;;;
2024/25;IIIc;II;4;VENADO TUERTO;25VT3c1;6/11/2024;;6/4/2025;4;STINE 31EC21;;5058;a;96,6;103,2;;;
2024/25;IIIc;II;4;VENADO TUERTO;25VT3c1;6/11/2024;;6/4/2025;8;BIO 3.22 STS;;5045;a;96,4;102,9;;;
2024/25;IIIc;II;4;VENADO TUERTO;25VT3c1;6/11/2024;;6/4/2025;7;BRV3324SE;;5449;a;104,1;111,2;;;
2024/25;IIIc;II;4;VENADO TUERTO;25VT3c1;6/11/2024;;6/4/2025;5;STINE 33EA52 STS;;5535;a;105,7;112,9;;;
2024/25;IIIc;II;4;VENADO TUERTO;25VT3c1;6/11/2024;;6/4/2025;1;DM 33E22 SE;;5522;a;105,5;112,7;;;
2024/25;IIIc;II;4;VENADO TUERTO;25VT3c1;6/11/2024;;6/4/2025;2;DM 33R22;;5184;a;99;105,8;;;
2024/25;IIIc;II;5;GRAL VILLEGAS;25GVG3c2;10/12/2024;18/12/2024;24/4/2025;9;LG 3602 STS;T;4067;a;102;100;75;1;164,6666667
2024/25;IIIc;II;5;GRAL VILLEGAS;25GVG3c2;10/12/2024;18/12/2024;24/4/2025;6;NS 3220 STS;;3542;;88,8;87,1;66;1;174
2024/25;IIIc;II;5;GRAL VILLEGAS;25GVG3c2;10/12/2024;18/12/2024;24/4/2025;2;DM 33R22;;3636;;91,2;89,4;67;2,2;154,6666667
2024/25;IIIc;II;5;GRAL VILLEGAS;25GVG3c2;10/12/2024;18/12/2024;24/4/2025;4;STINE 31EC21;;3779;;94,8;92,9;64;1;181
2024/25;IIIc;II;5;GRAL VILLEGAS;25GVG3c2;10/12/2024;18/12/2024;24/4/2025;7;BRV3324SE;;4022;a;100,8;98,9;65;1,2;168,6666667
2024/25;IIIc;II;5;GRAL VILLEGAS;25GVG3c2;10/12/2024;18/12/2024;24/4/2025;3;NEO 35S23 SE;;4213;a;105,6;103,6;69;1,3;148,3333333
2024/25;IIIc;II;5;GRAL VILLEGAS;25GVG3c2;10/12/2024;18/12/2024;24/4/2025;1;DM 33E22 SE;;4258;a;106,8;104,7;61;1;166,6666667
2024/25;IIIc;II;5;GRAL VILLEGAS;25GVG3c2;10/12/2024;18/12/2024;24/4/2025;8;BIO 3.22 STS;;4508;+;113;110,9;68;1,2;168,3333333
2024/25;IIIc;II;5;GRAL VILLEGAS;25GVG3c2;10/12/2024;18/12/2024;24/4/2025;5;STINE 33EA52 STS;;3870;a;97;95,2;66;1,3;174,6666667
2024/25;IIIc;II;5;MATTALDI;25JOV3c1;22/11/2024;29/11/2024;22/5/2025;1;DM 33E22 SE;;4121;a;99,7;95,4;;;
2024/25;IIIc;II;5;MATTALDI;25JOV3c1;22/11/2024;29/11/2024;22/5/2025;2;DM 33R22;;3642;;88,1;84,3;;;
2024/25;IIIc;II;5;MATTALDI;25JOV3c1;22/11/2024;29/11/2024;22/5/2025;6;NS 3220 STS;;3490;;84,4;80,8;;;
2024/25;IIIc;II;5;MATTALDI;25JOV3c1;22/11/2024;29/11/2024;22/5/2025;5;STINE 33EA52 STS;;3701;a;89,5;85,6;;;
2024/25;IIIc;II;5;MATTALDI;25JOV3c1;22/11/2024;29/11/2024;22/5/2025;9;LG 3602 STS;T;4321;a;104,5;100;;;
2024/25;IIIc;II;5;MATTALDI;25JOV3c1;22/11/2024;29/11/2024;22/5/2025;8;BIO 3.22 STS;;4389;a;106,2;101,6;;;
2024/25;IIIc;II;5;MATTALDI;25JOV3c1;22/11/2024;29/11/2024;22/5/2025;3;NEO 35S23 SE;;4446;a;107,6;102,9;;;
2024/25;IIIc;II;5;MATTALDI;25JOV3c1;22/11/2024;29/11/2024;22/5/2025;7;BRV3324SE;;4858;+;117,5;112,4;;;
2024/25;IIIc;II;5;MATTALDI;25JOV3c1;22/11/2024;29/11/2024;22/5/2025;4;STINE 31EC21;;4233;a;102,4;98;;;
2024/25;IIIc;II;6;9 de Julio;259dJ3c1;30/11/2024;;22/5/2025;2;DM 33R22;;3597;;92,5;85,7;;;
2024/25;IIIc;II;6;9 de Julio;259dJ3c1;30/11/2024;;22/5/2025;7;BRV3324SE;;4427;+;113,9;105,5;;;
2024/25;IIIc;II;6;9 de Julio;259dJ3c1;30/11/2024;;22/5/2025;6;NS 3220 STS;;3467;;89,2;82,6;;;
2024/25;IIIc;II;6;9 de Julio;259dJ3c1;30/11/2024;;22/5/2025;8;BIO 3.22 STS;;3652;;94;87;;;
2024/25;IIIc;II;6;9 de Julio;259dJ3c1;30/11/2024;;22/5/2025;3;NEO 35S23 SE;;3661;;94,2;87,3;;;
2024/25;IIIc;II;6;9 de Julio;259dJ3c1;30/11/2024;;22/5/2025;4;STINE 31EC21;;4047;a;104,1;96,5;;;
2024/25;IIIc;II;6;9 de Julio;259dJ3c1;30/11/2024;;22/5/2025;5;STINE 33EA52 STS;;4157;a;107;99,1;;;
2024/25;IIIc;II;6;9 de Julio;259dJ3c1;30/11/2024;;22/5/2025;9;LG 3602 STS;T;4196;a;107,9;100;;;
2024/25;IIIc;II;6;9 de Julio;259dJ3c1;30/11/2024;;22/5/2025;1;DM 33E22 SE;;3777;;97,2;90;;;
2024/25;IIIc;II;6;BOLIVAR;25BOL3c1;7/11/2024;;22/5/2025;3;NEO 35S23 SE;;6254;a;100,2;103,1;;;170
2024/25;IIIc;II;6;BOLIVAR;25BOL3c1;7/11/2024;;22/5/2025;5;STINE 33EA52 STS;;5705;a;91,4;94;;;196,3333333
2024/25;IIIc;II;6;BOLIVAR;25BOL3c1;7/11/2024;;22/5/2025;6;NS 3220 STS;;5805;a;93;95,7;;;185,3333333
2024/25;IIIc;II;6;BOLIVAR;25BOL3c1;7/11/2024;;22/5/2025;1;DM 33E22 SE;;7016;+;112,4;115,6;;;180,3333333
2024/25;IIIc;II;6;BOLIVAR;25BOL3c1;7/11/2024;;22/5/2025;2;DM 33R22;;6079;a;97,4;100,2;;;172
2024/25;IIIc;II;6;BOLIVAR;25BOL3c1;7/11/2024;;22/5/2025;4;STINE 31EC21;;6516;a;104,4;107,4;;;203,6666667
2024/25;IIIc;II;6;BOLIVAR;25BOL3c1;7/11/2024;;22/5/2025;8;BIO 3.22 STS;;6666;a;106,8;109,9;;;187
2024/25;IIIc;II;6;BOLIVAR;25BOL3c1;7/11/2024;;22/5/2025;9;LG 3602 STS;T;6067;a;97,2;100;;;185
2024/25;IIIc;II;6;BRAGADO;25BRA3c1;11/11/2024;;23/5/2025;6;NS 3220 STS;;4108;a;102,8;118,3;;;
2024/25;IIIc;II;6;BRAGADO;25BRA3c1;11/11/2024;;23/5/2025;9;LG 3602 STS;T;3474;a;86,9;100;;;
2024/25;IIIc;II;6;BRAGADO;25BRA3c1;11/11/2024;;23/5/2025;1;DM 33E22 SE;;3528;a;88,3;101,6;;;
2024/25;IIIc;II;6;BRAGADO;25BRA3c1;11/11/2024;;23/5/2025;2;DM 33R22;;3633;a;90,9;104,6;;;
2024/25;IIIc;II;6;BRAGADO;25BRA3c1;11/11/2024;;23/5/2025;3;NEO 35S23 SE;;3830;a;95,8;110,3;;;
2024/25;IIIc;II;6;BRAGADO;25BRA3c1;11/11/2024;;23/5/2025;8;BIO 3.22 STS;;4292;a;107,4;123,6;;;
2024/25;IIIc;II;6;BRAGADO;25BRA3c1;11/11/2024;;23/5/2025;4;STINE 31EC21;;4347;a;108,8;125,1;;;
2024/25;IIIc;II;6;BRAGADO;25BRA3c1;11/11/2024;;23/5/2025;5;STINE 33EA52 STS;;4720;+;118,1;135,9;;;
2024/25;IIIc;II;6;BRAGADO;25BRA3c1;11/11/2024;;23/5/2025;7;BRV3324SE;;4038;a;101;116,2;;;
2024/25;IIIc;II;6;CARMEN de ARECO;25CAR3c1;26/11/2024;4/12/2024;23/5/2025;7;BRV3324SE;;3631;a;105,1;100,7;;;
2024/25;IIIc;II;6;CARMEN de ARECO;25CAR3c1;26/11/2024;4/12/2024;23/5/2025;2;DM 33R22;;2799;;81;77,7;;;
2024/25;IIIc;II;6;CARMEN de ARECO;25CAR3c1;26/11/2024;4/12/2024;23/5/2025;6;NS 3220 STS;;3107;;89,9;86,2;;;
2024/25;IIIc;II;6;CARMEN de ARECO;25CAR3c1;26/11/2024;4/12/2024;23/5/2025;3;NEO 35S23 SE;;3326;a;96,3;92,3;;;
2024/25;IIIc;II;6;CARMEN de ARECO;25CAR3c1;26/11/2024;4/12/2024;23/5/2025;9;LG 3602 STS;T;3604;a;104,3;100;;;
2024/25;IIIc;II;6;CARMEN de ARECO;25CAR3c1;26/11/2024;4/12/2024;23/5/2025;8;BIO 3.22 STS;;3657;a;105,9;101,5;;;
2024/25;IIIc;II;6;CARMEN de ARECO;25CAR3c1;26/11/2024;4/12/2024;23/5/2025;4;STINE 31EC21;;3708;a;107,3;102,9;;;
2024/25;IIIc;II;6;CARMEN de ARECO;25CAR3c1;26/11/2024;4/12/2024;23/5/2025;5;STINE 33EA52 STS;;3805;+;110,2;105,6;;;
2024/25;IIIc;II;6;CARMEN de ARECO;25CAR3c1;26/11/2024;4/12/2024;23/5/2025;1;DM 33E22 SE;;3453;a;100;95,8;;;
2024/25;IIIc;II;6;CHACABUCO;25CHA3c1;9/11/2024;;;4;STINE 31EC21;;5270;a;97,7;90,1;;;
2024/25;IIIc;II;6;CHACABUCO;25CHA3c1;9/11/2024;;;1;DM 33E22 SE;;5121;;95;87,6;;;
2024/25;IIIc;II;6;CHACABUCO;25CHA3c1;9/11/2024;;;2;DM 33R22;;4706;;87,3;80,5;;;
2024/25;IIIc;II;6;CHACABUCO;25CHA3c1;9/11/2024;;;6;NS 3220 STS;;5219;a;96,8;89,2;;;
2024/25;IIIc;II;6;CHACABUCO;25CHA3c1;9/11/2024;;;7;BRV3324SE;;5578;a;103,4;95,4;;;
2024/25;IIIc;II;6;CHACABUCO;25CHA3c1;9/11/2024;;;8;BIO 3.22 STS;;5655;a;104,9;96,7;;;
2024/25;IIIc;II;6;CHACABUCO;25CHA3c1;9/11/2024;;;3;NEO 35S23 SE;;5711;a;105,9;97,7;;;
2024/25;IIIc;II;6;CHACABUCO;25CHA3c1;9/11/2024;;;9;LG 3602 STS;T;5848;+;108,4;100;;;
2024/25;IIIc;II;6;CHACABUCO;25CHA3c1;9/11/2024;;;5;STINE 33EA52 STS;;5425;a;100,6;92,8;;;
2024/25;IIIc;II;6;CHIVILCOY;25CHI3c1;10/11/2024;20/11/2024;23/4/2025;8;BIO 3.22 STS;;3945;a;91,2;85,3;;;
2024/25;IIIc;II;6;CHIVILCOY;25CHI3c1;10/11/2024;20/11/2024;23/4/2025;2;DM 33R22;;4799;+;111;103,7;;;
2024/25;IIIc;II;6;CHIVILCOY;25CHI3c1;10/11/2024;20/11/2024;23/4/2025;5;STINE 33EA52 STS;;3805;;88;82,2;;;
2024/25;IIIc;II;6;CHIVILCOY;25CHI3c1;10/11/2024;20/11/2024;23/4/2025;4;STINE 31EC21;;3948;a;91,3;85,3;;;
2024/25;IIIc;II;6;CHIVILCOY;25CHI3c1;10/11/2024;20/11/2024;23/4/2025;3;NEO 35S23 SE;;4219;a;97,6;91,2;;;
2024/25;IIIc;II;6;CHIVILCOY;25CHI3c1;10/11/2024;20/11/2024;23/4/2025;1;DM 33E22 SE;;4564;a;105,5;98,7;;;
2024/25;IIIc;II;6;CHIVILCOY;25CHI3c1;10/11/2024;20/11/2024;23/4/2025;9;LG 3602 STS;T;4626;a;107;100;;;
2024/25;IIIc;II;6;CHIVILCOY;25CHI3c1;10/11/2024;20/11/2024;23/4/2025;7;BRV3324SE;;4633;a;107,1;100,1;;;
2024/25;IIIc;II;6;CHIVILCOY;25CHI3c1;10/11/2024;20/11/2024;23/4/2025;6;NS 3220 STS;;4380;a;101,3;94,7;;;
2024/25;IIIc;II;6;JUNÍN;25JUN3c1;15/11/2024;25/11/2024;28/4/2025;3;NEO 35S23 SE;;3969;a;102,9;109,3;;;
2024/25;IIIc;II;6;JUNÍN;25JUN3c1;15/11/2024;25/11/2024;28/4/2025;1;DM 33E22 SE;;3417;;88,6;94,1;;;
2024/25;IIIc;II;6;JUNÍN;25JUN3c1;15/11/2024;25/11/2024;28/4/2025;6;NS 3220 STS;;3587;;93;98,8;;;
2024/25;IIIc;II;6;JUNÍN;25JUN3c1;15/11/2024;25/11/2024;28/4/2025;9;LG 3602 STS;T;3632;;94,2;100;;;
2024/25;IIIc;II;6;JUNÍN;25JUN3c1;15/11/2024;25/11/2024;28/4/2025;5;STINE 33EA52 STS;;4293;+;111,3;118,2;;;
2024/25;IIIc;II;6;JUNÍN;25JUN3c1;15/11/2024;25/11/2024;28/4/2025;4;STINE 31EC21;;3827;;99,2;105,4;;;
2024/25;IIIc;II;6;JUNÍN;25JUN3c1;15/11/2024;25/11/2024;28/4/2025;7;BRV3324SE;;4083;a;105,9;112,4;;;
2024/25;IIIc;II;6;JUNÍN;25JUN3c1;15/11/2024;25/11/2024;28/4/2025;8;BIO 3.22 STS;;4242;a;110;116,8;;;
2024/25;IIIc;II;6;JUNÍN;25JUN3c1;15/11/2024;25/11/2024;28/4/2025;2;DM 33R22;;3660;;94,9;100,8;;;
2024/25;IIIc;II;6;Lobos;25LBS3c1;8/11/2024;15/11/2024;13/5/2025;5;STINE 33EA52 STS;;2838;a;100,4;90,7;;;
2024/25;IIIc;II;6;Lobos;25LBS3c1;8/11/2024;15/11/2024;13/5/2025;8;BIO 3.22 STS;;2600;;92;83,1;;;
2024/25;IIIc;II;6;Lobos;25LBS3c1;8/11/2024;15/11/2024;13/5/2025;6;NS 3220 STS;;2094;;74,1;67;;;
2024/25;IIIc;II;6;Lobos;25LBS3c1;8/11/2024;15/11/2024;13/5/2025;4;STINE 31EC21;;2701;;95,6;86,4;;;
2024/25;IIIc;II;6;Lobos;25LBS3c1;8/11/2024;15/11/2024;13/5/2025;2;DM 33R22;;2893;a;102,4;92,5;;;
2024/25;IIIc;II;6;Lobos;25LBS3c1;8/11/2024;15/11/2024;13/5/2025;9;LG 3602 STS;T;3127;a;110,7;100;;;
2024/25;IIIc;II;6;Lobos;25LBS3c1;8/11/2024;15/11/2024;13/5/2025;3;NEO 35S23 SE;;3635;+;128,6;116,2;;;
2024/25;IIIc;II;6;Lobos;25LBS3c1;8/11/2024;15/11/2024;13/5/2025;7;BRV3324SE;;2700;;95,6;86,3;;;
2024/25;IIIc;II;6;Lobos;25LBS3c1;8/11/2024;15/11/2024;13/5/2025;1;DM 33E22 SE;;2848;a;100,8;91,1;;;
2024/25;IIIc;II;6;SAN ANTONIO DE ARECO;25SNA3c1;12/11/2024;;22/4/2025;4;STINE 31EC21;;2306;;99,4;102,8;58;;214
2024/25;IIIc;II;6;SAN ANTONIO DE ARECO;25SNA3c1;12/11/2024;;22/4/2025;2;DM 33R22;;2135;;92;95,2;60;;203
2024/25;IIIc;II;6;SAN ANTONIO DE ARECO;25SNA3c1;12/11/2024;;22/4/2025;1;DM 33E22 SE;;2204;;95;98,3;59;;191,3333333
2024/25;IIIc;II;6;SAN ANTONIO DE ARECO;25SNA3c1;12/11/2024;;22/4/2025;8;BIO 3.22 STS;;2258;;97,3;100,7;63;;200,3333333
2024/25;IIIc;II;6;SAN ANTONIO DE ARECO;25SNA3c1;12/11/2024;;22/4/2025;6;NS 3220 STS;;1889;;81,4;84,2;60;;191
2024/25;IIIc;II;6;SAN ANTONIO DE ARECO;25SNA3c1;12/11/2024;;22/4/2025;3;NEO 35S23 SE;;2324;;100,2;103,6;58;;174,6666667
2024/25;IIIc;II;6;SAN ANTONIO DE ARECO;25SNA3c1;12/11/2024;;22/4/2025;7;BRV3324SE;;2342;;100,9;104,4;52;;194,3333333
2024/25;IIIc;II;6;SAN ANTONIO DE ARECO;25SNA3c1;12/11/2024;;22/4/2025;5;STINE 33EA52 STS;;3179;+;137;141,8;59;;207,6666667
2024/25;IIIc;II;6;SAN ANTONIO DE ARECO;25SNA3c1;12/11/2024;;22/4/2025;9;LG 3602 STS;T;2243;;96,7;100;61;;197
2024/25;IIIc;II;6;VALDES;25VAL3c1;9/11/2024;15/11/2024;30/4/2025;6;NS 3220 STS;;4055;a;94;113,9;;;
2024/25;IIIc;II;6;VALDES;25VAL3c1;9/11/2024;15/11/2024;30/4/2025;9;LG 3602 STS;T;3560;;82,5;100;;;
2024/25;IIIc;II;6;VALDES;25VAL3c1;9/11/2024;15/11/2024;30/4/2025;2;DM 33R22;;3716;;86,2;104,4;;;
2024/25;IIIc;II;6;VALDES;25VAL3c1;9/11/2024;15/11/2024;30/4/2025;4;STINE 31EC21;;3947;a;91,5;110,9;;;
